UniqueCASEID,WGTCDTR_D,VEHNO,VEHNO,FUELCAP1,FUELCAP2,FUELGT2,FUELLOC1,FUELLOC2,FUELTNK1,FUELTNK2,FUELTYP1,FUELTYP2,ORIGAVTW,PSU,RATWGT,STRATIF,WHEELBAS
1.47E+08,Passenger Vehicle,2,2,6,0,0,4,0,2,0,1,0,168,6,108.596,E,303
147F12,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,141,12,179.02,F,263
147F12,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,153,12,179.02,F,262
147F13,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,177,13,288.582,F,348
147G48,6000 lbs & Under,2,2,2,0,0,1,0,2,0,1,0,147,48,8608.744,G,258
147J50,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,173,50,6.594,J,357
147K75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,75,32.67,K,237
147K9,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,142,9,16.482,K,272
148B73,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,166,73,22.278,B,282
148B73,Passenger Vehicle,2,2,1,0,0,1,0,2,0,1,0,155,73,22.278,B,294
148B74,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,142,74,8.833,B,272
148D11,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,156,11,55.338,D,303
148D11,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,148,11,55.338,D,262
148D75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,152,75,78.209,D,274
148D75,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,75,78.209,D,272
1.48E+06,6000 lbs & Under,1,1,3,0,0,6,0,1,0,1,0,155,4,77.457,E,289
1.48E+51,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,152,49,152.315,E,263
1.48E+51,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,145,49,152.315,E,247
1.48E+74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,72,35.72,E,262
1.48E+74,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,72,35.72,E,264
1.48E+81,Passenger Vehicle,1,1,6,0,0,5,0,1,0,1,0,140,79,126.265,E,240
1.48E+81,6000 lbs & Under,2,2,3,0,0,6,0,2,0,1,0,148,79,126.265,E,262
1.48E+10,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,147,8,575.5,E,262
148F43,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,142,43,271.024,F,272
148G13,Passenger Vehicle,1,1,4,0,0,5,0,2,0,1,0,139,13,425.535,G,338
148H45,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,45,12338.84,H,257
148K50,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,144,50,9.63,K,243
148K9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,158,9,10.039,K,287
148K9,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,162,9,10.039,K,290
149C48,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,48,380.656,C,262
149C48,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,161,48,380.656,C,292
149D9,6000 lbs & Under,1,1,3,0,0,6,0,2,0,1,0,155,9,87,D,289
1.49E+75,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,164,73,844.993,E,291
1.49E+75,6001-10000 Lbs,2,2,2,0,0,5,0,1,0,1,0,158,73,844.993,E,328
1.49E+81,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,79,126.265,E,260
149F11,6001-10000 Lbs,1,1,4,0,0,4,0,1,0,1,0,164,11,579.181,F,353
149F4,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,155,4,135.832,F,275
149F4,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,147,4,135.832,F,272
149F43,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,158,43,271.024,F,276
149F50,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,50,787.196,F,272
149F72,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,145,72,86.232,F,284
149F75,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,143,75,467.683,F,263
149F75,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,164,75,467.683,F,338
149G12,6000 lbs & Under,1,1,3,0,0,4,0,2,0,1,0,157,12,164.312,G,286
149G8,6000 lbs & Under,1,1,3,0,0,4,0,1,0,1,0,148,8,1622.584,G,262
149H13,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,143,13,935.108,H,272
149H49,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,156,49,1689.773,H,297
149H49,Passenger Vehicle,2,2,2,0,0,5,0,2,0,1,0,144,49,1689.773,H,250
149K45,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,149,45,46.994,K,267
149K74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,158,74,12.728,K,287
14B12,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,142,12,25.574,B,272
14B49,Passenger Vehicle,1,1,6,0,0,4,0,2,0,1,0,159,49,37.844,B,285
14B49,Passenger Vehicle,2,2,2,0,0,5,0,2,0,1,0,142,49,37.844,B,243
14B81,6000 lbs & Under,1,1,5,0,0,6,0,1,0,1,0,142,81,35.571,B,300
14C42,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,153,42,11.722,C,309
14C42,Passenger Vehicle,2,2,2,0,0,5,0,2,0,1,0,154,42,11.722,C,272
14C47,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,47,187.792,C,262
14C47,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,145,47,187.792,C,247
14F6,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,146,6,114.649,F,247
14F6,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,162,6,114.649,F,307
14G41,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,153,41,819.36,G,257
14G41,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,167,41,819.36,G,353
14G41,6000 lbs & Under,3,3,2,0,0,1,0,1,0,1,0,139,41,819.36,G,255
14G8,6000 lbs & Under,2,2,6,0,0,5,0,2,0,1,0,159,8,569.085,G,305
14H11,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,152,11,962.84,H,274
14H4,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,145,4,1774.034,H,263
14H43,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,147,43,1173.638,H,258
14H5,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,146,5,2421.934,H,263
14H82,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,147,82,469.634,H,261
14J9,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,157,9,5.772,J,281
14J9,6001-10000 Lbs,3,3,2,0,0,5,0,2,0,1,0,167,9,5.772,J,330
14K13,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,158,13,64.523,K,279
14K48,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,48,355.427,K,262
14K50,6001-10000 Lbs,1,1,2,0,0,4,0,2,0,1,0,166,50,16.662,K,303
14K74,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,74,9.057,K,271
14K76,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,145,76,119.713,K,264
14K78,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,167,78,213.213,K,330
150B49,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,146,49,9.862,B,267
1.50E+08,6000 lbs & Under,2,2,3,0,0,4,0,2,0,1,0,149,6,64.822,E,283
1.50E+11,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,160,9,248.813,E,305
150F13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,13,229.605,F,263
150F79,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,79,234.488,F,250
150G4,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,153,4,560.603,G,275
150G43,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,151,43,756.794,G,271
150G43,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,164,43,756.794,G,291
150G5,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,157,5,268.36,G,279
150G72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,72,100.214,G,259
150G72,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,150,72,100.214,G,272
150G75,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,144,75,1406.18,G,250
150H12,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,155,12,451.005,H,285
150H12,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,156,12,451.005,H,277
150H8,6000 lbs & Under,2,2,3,0,0,6,0,2,0,1,0,155,8,3683.843,H,289
150K45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,45,21.147,K,262
150K48,6000 lbs & Under,1,1,1,0,0,1,0,1,0,1,0,147,48,198.254,K,237
150K48,Passenger Vehicle,2,2,2,0,0,5,0,2,0,1,0,159,48,198.254,K,272
150K50,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,152,50,9.63,K,257
150K50,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,154,50,9.63,K,267
150K73,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,151,73,24.208,K,269
151B11,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,143,11,41.87,B,260
151B11,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,164,11,41.87,B,333
1.51E+06,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,155,4,42.777,E,275
1.51E+06,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,146,4,42.777,E,260
1.51E+10,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,142,8,227.477,E,272
151F50,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,151,50,385.794,F,285
151F50,6000 lbs & Under,3,3,4,0,0,4,0,1,0,1,0,168,50,385.794,F,300
151G79,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,169,79,266.008,G,270
151H13,6001-10000 Lbs,1,1,2,0,0,5,0,1,0,1,0,156,13,744.002,H,295
151H13,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,128,13,744.002,H,273
151H72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,153,72,235.42,H,281
151J75,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,75,32.357,J,272
151J75,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,164,75,32.357,J,359
151J75,6001-10000 Lbs,3,3,4,2,0,5,2,1,1,1,1,164,75,32.357,J,338
151K12,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,144,12,27.456,K,274
151K45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,154,45,21.147,K,272
151K45,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,151,45,21.147,K,273
151K48,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,149,48,198.254,K,237
151K49,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,139,49,9.936,K,275
151K74,6000 lbs & Under,1,1,4,0,0,4,0,2,0,1,0,162,74,12.728,K,303
151K9,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,144,9,50.837,K,250
152A9,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,147,9,7.71,A,275
152B72,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,143,72,12.458,B,264
152C11,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,151,11,39.916,C,269
152C13,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,162,13,81.644,C,303
152C13,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,174,13,81.644,C,348
152D45,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,147,45,64.288,D,258
152D73,6000 lbs & Under,1,1,6,0,0,4,0,1,0,1,0,155,73,54.595,D,284
152D73,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,156,73,54.595,D,281
1.52E+14,6000 lbs & Under,1,1,6,0,0,4,0,2,0,1,0,162,12,78.314,E,285
1.52E+14,Passenger Vehicle,2,2,6,0,0,4,0,1,0,1,0,159,12,78.314,E,289
1.52E+45,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,151,43,300.595,E,270
1.52E+45,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,154,43,300.595,E,267
1.52E+77,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,155,75,484.668,E,285
1.52E+77,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,156,75,484.668,E,284
152F6,Passenger Vehicle,1,1,4,0,0,4,0,1,0,1,0,146,6,159.83,F,250
152F6,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,153,6,159.83,F,262
152G4,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,155,4,309.602,G,285
152G4,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,151,4,309.602,G,274
152G8,6000 lbs & Under,2,2,3,0,0,4,0,2,0,1,0,148,8,641.356,G,262
152H50,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,147,50,1127.343,H,264
152H50,Passenger Vehicle,3,3,3,0,0,4,0,1,0,1,0,145,50,1127.343,H,264
152J74,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,170,74,8.055,J,270
152K48,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,152,48,198.254,K,261
152K48,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,168,48,198.254,K,352
152K49,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,147,49,9.936,K,264
152K79,Passenger Vehicle,1,1,3,0,0,5,0,1,0,1,0,150,79,6.608,K,271
152K79,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,2,0,174,79,6.608,K,389
153C9,6001-10000 Lbs,1,1,6,0,0,5,0,2,0,1,0,167,9,6.874,C,295
153D13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,13,429.336,D,264
153D50,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,143,50,230.435,D,263
1.53E+13,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,158,11,289.836,E,287
1.53E+13,6000 lbs & Under,2,2,2,0,0,4,0,2,0,1,0,155,11,289.836,E,287
1.53E+81,Passenger Vehicle,3,3,5,0,0,4,0,1,0,1,0,150,79,78.183,E,272
153F12,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,12,266.142,F,273
153F12,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,12,266.142,F,264
153F75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,75,588.082,F,260
153H8,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,155,8,1456.106,H,303
153K48,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,141,48,198.254,K,262
153K49,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,149,49,9.936,K,284
153K74,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,155,74,9.057,K,302
153K74,6001-10000 Lbs,2,2,3,0,0,4,0,1,0,1,0,165,74,9.057,K,286
154B13,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,139,13,85.643,B,275
154C74,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,145,74,8.055,C,264
154C74,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,159,74,8.055,C,289
154D8,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,147,8,237.429,D,259
154D8,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,8,237.429,D,264
1.54E+51,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,174,49,137.395,E,351
154F12,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,12,266.142,F,272
154F79,6000 lbs & Under,1,1,7,0,0,6,0,1,0,1,0,145,79,145.195,F,265
154G11,6000 lbs & Under,1,1,4,0,0,4,0,2,0,1,0,148,11,1247.67,G,320
154G11,Passenger Vehicle,2,2,2,0,0,1,0,2,0,1,0,156,11,1247.67,G,272
154G43,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,151,43,1093.756,G,269
154G43,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,151,43,1093.756,G,267
154G45,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,174,45,809.224,G,351
154G45,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,156,45,809.224,G,284
154H75,Passenger Vehicle,2,2,3,0,0,6,0,1,0,1,0,146,75,4241.386,H,263
154J48,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,158,48,193.873,J,287
154J50,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,50,9.862,J,273
154J50,6001-10000 Lbs,2,2,2,0,0,5,0,1,0,1,0,168,50,9.862,J,300
154K72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,154,72,17.952,K,281
155B45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,144,45,26.443,B,243
155B45,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,155,45,26.443,B,269
155B75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,154,75,47.512,B,267
155D13,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,143,13,175.503,D,260
1.55E+08,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,6,152.505,E,264
1.55E+10,Passenger Vehicle,1,1,2,0,0,2,0,2,0,1,0,155,8,449.041,E,270
155G12,Passenger Vehicle,1,1,1,0,0,1,0,1,0,1,0,148,12,244.275,G,275
155G12,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,160,12,244.275,G,287
155G49,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,153,49,631.936,G,270
155G74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,140,74,484.035,G,263
155G74,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,156,74,484.035,G,281
155G9,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,150,9,870.34,G,253
155H43,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,43,1759.808,H,262
155H73,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,73,1359.649,H,266
155H73,Passenger Vehicle,2,2,6,0,0,4,0,2,0,1,0,159,73,1359.649,H,293
155J11,6000 lbs & Under,1,1,6,0,0,1,0,2,0,1,0,153,11,39.916,J,265
155K72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,72,17.952,K,259
155K72,Passenger Vehicle,2,2,3,0,0,6,0,1,0,1,0,155,72,17.952,K,292
156C9,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,167,9,22.803,C,295
156D43,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,162,43,36.132,D,303
156D43,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,43,36.132,D,272
1.56E+14,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,145,12,25.988,E,264
1.56E+14,6000 lbs & Under,2,2,6,0,0,5,0,2,0,1,0,161,12,25.988,E,275
156F8,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,8,892.443,F,266
156F8,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,154,8,892.443,F,262
156H79,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,142,79,458.023,H,243
156J45,6000 lbs & Under,1,1,5,0,0,6,0,1,0,1,0,140,45,23.576,J,295
156J45,Passenger Vehicle,2,2,1,0,0,4,0,1,0,1,0,158,45,23.576,J,295
156J45,6000 lbs & Under,3,3,2,0,0,4,0,1,0,1,0,158,45,23.576,J,290
156J49,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,154,49,8.113,J,262
156K11,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,155,11,31.545,K,272
156K11,Passenger Vehicle,3,3,3,0,0,6,0,2,0,1,0,145,11,31.545,K,264
156K48,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,160,48,173.097,K,291
156K48,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,167,48,173.097,K,338
156K50,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,50,45.524,K,275
156K74,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,146,74,9.057,K,241
156K74,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,151,74,9.057,K,269
157C48,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,167,48,193.873,C,365
157D13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,13,1094.311,D,276
157D72,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,148,72,28.393,D,265
1.57E+45,6000 lbs & Under,1,1,2,0,0,4,0,2,0,1,0,159,43,191.419,E,290
1.57E+45,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,152,43,191.419,E,281
1.57E+75,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,153,73,195.911,E,274
157G12,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,159,12,81.06,G,287
157G12,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,151,12,81.06,G,269
157G8,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,150,8,1266.043,G,272
157J79,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,147,79,6.985,J,267
157J79,6001-10000 Lbs,2,2,2,0,0,5,0,1,0,1,0,157,79,6.985,J,294
157J9,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,153,9,9.976,J,265
157K45,6000 lbs & Under,1,1,4,2,0,6,2,1,1,1,1,156,45,45.907,K,338
157K49,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,160,49,9.936,K,291
157K49,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,155,49,9.936,K,295
157K74,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,165,74,9.057,K,282
157K75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,75,63.316,K,255
158C49,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,143,49,8.113,C,281
158D48,Passenger Vehicle,1,1,4,0,0,4,0,1,0,1,0,146,48,865.487,D,249
158D74,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,154,74,17.872,D,262
158D74,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,145,74,17.872,D,274
158D8,6000 lbs & Under,1,1,6,0,0,5,0,2,0,1,0,159,8,138.115,D,305
158D8,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,146,8,138.115,D,246
1.58E+52,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,50,97.362,E,269
1.58E+81,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,149,79,74.651,E,283
158F11,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,145,11,918.758,F,264
158F43,Passenger Vehicle,1,1,3,0,0,1,0,2,0,1,0,150,43,249.433,F,251
158F73,6000 lbs & Under,1,1,3,0,0,6,0,2,0,1,0,155,73,665.78,F,289
158F73,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,151,73,665.78,F,262
158H12,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,12,222.494,H,264
158J13,6000 lbs & Under,1,1,2,0,0,4,0,2,0,1,0,158,13,86.543,J,328
158J13,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,144,13,86.543,J,250
158K75,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,75,63.316,K,262
158K75,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,139,75,63.316,K,272
159B45,Passenger Vehicle,1,1,4,2,0,1,1,1,1,1,1,158,45,19.595,B,234
1.59E+50,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,157,48,4585.124,E,276
1.59E+76,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,153,74,63.047,E,274
159F49,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,161,49,423.04,F,285
159F50,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,167,50,254.91,F,305
159F79,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,79,138.635,F,273
159F79,Passenger Vehicle,2,2,4,0,0,4,0,1,0,1,0,145,79,138.635,F,237
159G43,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,139,43,696.505,G,318
159G43,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,147,43,696.505,G,254
159G72,Passenger Vehicle,2,2,6,0,0,4,0,1,0,1,0,154,72,281.013,G,279
159G73,6000 lbs & Under,2,2,2,0,0,4,0,2,0,1,0,170,73,611.079,G,315
159H12,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,160,12,222.494,H,359
159K13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,154,13,91.193,K,269
159K13,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,155,13,91.193,K,285
15B78,6001-10000 Lbs,1,1,2,4,0,1,5,1,1,1,1,174,78,162.306,B,338
15B78,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,146,78,162.306,B,247
15C41,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,145,41,59.351,C,260
15C47,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,47,200.786,C,276
15C47,Passenger Vehicle,2,2,6,0,0,5,0,2,0,1,0,159,47,200.786,C,293
15C75,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,75,32.357,C,272
15C75,6000 lbs & Under,2,2,2,0,0,4,0,2,0,1,0,163,75,32.357,C,282
15C9,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,158,9,17.288,C,276
15C9,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,158,9,17.288,C,272
15D74,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,149,74,18.596,D,273
15D74,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,155,74,18.596,D,287
1.50E+12,Passenger Vehicle,1,1,3,0,0,6,0,2,0,1,0,147,11,63.332,E,262
1.50E+03,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,146,2,53.666,E,247
1.50E+05,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,160,4,78.755,E,307
1.50E+05,Passenger Vehicle,2,2,3,0,0,1,0,1,0,1,0,154,4,78.755,E,257
1.50E+05,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,155,4,78.755,E,272
1.50E+07,Passenger Vehicle,1,1,7,0,0,6,0,2,0,1,0,147,6,95.091,E,260
15F13,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,172,13,378.173,F,352
15F5,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,153,5,414.836,F,265
15G76,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,155,76,3487.916,G,280
15G76,6001-10000 Lbs,3,3,4,5,0,5,6,1,1,1,1,158,76,3487.916,G,298
